"date","Ts","Tb","H_ice"
2005-07-08,17.2439,3.98125,0
2005-07-09,17.2498,3.98344,0
2005-07-10,16.8643,3.9851,0
2005-07-11,16.6749,3.98276,0
2005-07-12,16.6577,3.98373,0
2005-07-13,16.6132,3.98368,0
2005-07-14,16.4045,3.98513,0
2005-07-15,16.5733,3.98798,0
2005-07-16,16.7826,3.99194,0
2005-07-17,17.0883,3.99351,0
2005-07-18,17.1751,3.99618,0
2005-07-19,17.1835,3.99974,0
2005-07-20,17.2729,4.00267,0
2005-07-21,17.3923,4.00548,0
2005-07-22,17.4902,4.00839,0
2005-07-23,17.6284,4.01257,0
2005-07-24,17.7041,4.01644,0
2005-07-25,17.6499,4.01853,0
2005-07-26,17.3536,4.02725,0
2005-07-27,16.993,4.04131,0
2005-07-28,16.6554,4.05906,0
2005-07-29,16.4343,4.0725,0
2005-07-30,16.566,4.07943,0
2005-07-31,16.7598,4.08545,0
2005-08-01,16.6459,4.09431,0
2005-08-02,16.4877,4.10599,0
2005-08-03,16.298,4.11964,0
2005-08-04,16.1463,4.13306,0
2005-08-05,16.065,4.14563,0
2005-08-06,15.8709,4.16302,0
2005-08-07,15.6785,4.18085,0
2005-08-08,15.8146,4.19446,0
2005-08-09,15.9921,4.20697,0
2005-08-10,16.1109,4.21662,0
2005-08-11,16.05,4.2282,0
2005-08-12,15.9954,4.24382,0
2005-08-13,16.1758,4.25429,0
2005-08-14,16.3874,4.26172,0
2005-08-15,16.4155,4.27298,0
2005-08-16,16.3655,4.2885,0
2005-08-17,17.0091,4.29732,0
2005-08-18,17.1388,4.30172,0
2005-08-19,17.2555,4.30575,0
2005-08-20,17.3133,4.31633,0
2005-08-21,17.5805,4.3281,0
2005-08-22,17.7394,4.3382,0
2005-08-23,17.9552,4.34688,0
2005-08-24,18.21,4.35277,0
2005-08-25,18.3245,4.35873,0
2005-08-26,18.4988,4.36951,0
2005-08-27,18.1631,4.39931,0
2005-08-28,18.2226,4.41558,0
2005-08-29,18.0416,4.43682,0
2005-08-30,17.8484,4.45959,0
2005-08-31,17.7153,4.48031,0
2005-09-01,17.5143,4.50489,0
2005-09-02,17.6425,4.52272,0
2005-09-03,17.6884,4.53769,0
2005-09-04,17.7489,4.55254,0
2005-09-05,17.8638,4.56507,0
2005-09-06,17.9499,4.57901,0
2005-09-07,17.9242,4.59829,0
2005-09-08,17.6045,4.63311,0
2005-09-09,17.365,4.66371,0
2005-09-10,17.2005,4.68956,0
2005-09-11,17.009,4.71707,0
2005-09-12,16.8738,4.74304,0
2005-09-13,16.9913,4.76232,0
2005-09-14,17.3842,4.77928,0
2005-09-15,17.1729,4.80702,0
2005-09-16,16.8251,4.84349,0
2005-09-17,16.888,4.86183,0
2005-09-18,16.7239,4.88598,0
2005-09-19,16.5652,4.90988,0
2005-09-20,16.4884,4.93188,0
2005-09-21,16.2664,4.95969,0
2005-09-22,16.6004,4.97525,0
2005-09-23,16.7128,4.98293,0
2005-09-24,16.6599,4.99617,0
2005-09-25,16.4729,5.02216,0
2005-09-26,16.1234,5.05699,0
2005-09-27,15.8975,5.08559,0
2005-09-28,15.4657,5.12362,0
2005-09-29,15.1432,5.15608,0
2005-09-30,14.943,5.18216,0
2005-10-01,14.7805,5.20536,0
2005-10-02,14.583,5.23091,0
2005-10-03,14.2997,5.26038,0
2005-10-04,14.0442,5.28784,0
2005-10-05,13.8768,5.31123,0
2005-10-06,14.0429,5.32807,0
2005-10-07,14.0129,5.34269,0
2005-10-08,13.937,5.36184,0
2005-10-09,13.6162,5.38638,0
2005-10-10,13.3353,5.40997,0
2005-10-11,13.5704,5.42506,0
2005-10-12,13.5547,5.43685,0
2005-10-13,13.4846,5.45133,0
2005-10-14,13.3594,5.46729,0
2005-10-15,13.2059,5.48339,0
2005-10-16,13.0684,5.49771,0
2005-10-17,13.0666,5.50602,0
2005-10-18,12.9634,5.51867,0
2005-10-19,12.9143,5.53144,0
2005-10-20,12.7846,5.54553,0
2005-10-21,12.5923,5.56222,0
2005-10-22,12.4416,5.57704,0
2005-10-23,12.473,5.58719,0
2005-10-24,12.3694,5.59965,0
2005-10-25,12.2243,5.61335,0
2005-10-26,12.0371,5.62868,0
2005-10-27,11.7784,5.64648,0
2005-10-28,11.4286,5.66639,0
2005-10-29,11.1021,5.68527,0
2005-10-30,10.7624,5.70408,0
2005-10-31,10.4645,5.72157,0
2005-11-01,10.3039,5.73484,0
2005-11-02,10.2582,5.74306,0
2005-11-03,10.1772,5.75277,0
2005-11-04,10.1053,5.76172,0
2005-11-05,10.0392,5.77041,0
2005-11-06,9.95039,5.78034,0
2005-11-07,9.83903,5.7912,0
2005-11-08,9.71723,5.80238,0
2005-11-09,9.59354,5.81365,0
2005-11-10,9.49172,5.82413,0
2005-11-11,9.34387,5.8363,0
2005-11-12,9.22089,5.84719,0
2005-11-13,9.02622,5.86037,0
2005-11-14,8.91492,5.87074,0
2005-11-15,8.75993,5.88292,0
2005-11-16,8.63508,5.89431,0
2005-11-17,8.5569,5.90367,0
2005-11-18,8.49568,5.91288,0
2005-11-19,8.50549,5.91972,0
2005-11-20,8.42711,5.92814,0
2005-11-21,8.31654,5.93856,0
2005-11-22,8.25448,5.94665,0
2005-11-23,8.15094,5.95669,0
2005-11-24,7.99509,5.96914,0
2005-11-25,7.82751,5.98327,0
2005-11-26,7.67455,5.99818,0
2005-11-27,7.56226,6.0136,0
2005-11-28,7.47183,6.03118,0
2005-11-29,7.36614,6.06002,0
2005-11-30,7.26896,7.26896,0
2005-12-01,7.20274,7.20274,0
2005-12-02,7.12806,7.12806,0
2005-12-03,7.0373,7.0373,0
2005-12-04,6.93837,6.93837,0
2005-12-05,6.79111,6.79111,0
2005-12-06,6.70073,6.70073,0
2005-12-07,6.6058,6.6058,0
2005-12-08,6.42469,6.42469,0
2005-12-09,6.25503,6.25503,0
2005-12-10,6.1035,6.1035,0
2005-12-11,5.95867,5.95867,0
2005-12-12,5.82015,5.82015,0
2005-12-13,5.71889,5.71889,0
2005-12-14,5.6048,5.6048,0
2005-12-15,5.47529,5.47529,0
2005-12-16,5.35689,5.35689,0
2005-12-17,5.28239,5.28239,0
2005-12-18,5.23921,5.23921,0
2005-12-19,5.22356,5.22356,0
2005-12-20,5.22974,5.22974,0
2005-12-21,5.21872,5.21872,0
2005-12-22,5.21635,5.21635,0
2005-12-23,5.16232,5.16232,0
2005-12-24,5.09066,5.09066,0
2005-12-25,5.01842,5.01842,0
2005-12-26,4.96699,4.96699,0
2005-12-27,4.95926,4.95926,0
2005-12-28,4.97077,4.97077,0
2005-12-29,4.98029,4.98029,0
2005-12-30,4.97808,4.97808,0
2005-12-31,4.97213,4.97213,0
2006-01-01,4.94083,4.94083,0
2006-01-02,4.94249,4.94249,0
2006-01-03,4.97256,4.97256,0
2006-01-04,4.95989,4.95989,0
2006-01-05,4.94268,4.94268,0
2006-01-06,4.93799,4.93799,0
2006-01-07,4.8983,4.8983,0
2006-01-08,4.86277,4.86277,0
2006-01-09,4.78097,4.78097,0
2006-01-10,4.71329,4.71329,0
2006-01-11,4.6472,4.6472,0
2006-01-12,4.5513,4.5513,0
2006-01-13,4.45597,4.45597,0
2006-01-14,4.34285,4.34285,0
2006-01-15,4.25429,4.25429,0
2006-01-16,4.18873,4.18873,0
2006-01-17,4.14982,4.14982,0
2006-01-18,4.10295,4.10295,0
2006-01-19,4.04589,4.04589,0
2006-01-20,3.96693,3.96693,0
2006-01-21,3.88738,3.88738,0
2006-01-22,3.84351,3.84351,0
2006-01-23,3.79819,3.79819,0
2006-01-24,3.73504,3.73504,0
2006-01-25,3.70065,3.70065,0
2006-01-26,3.68983,3.68983,0
2006-01-27,3.68798,3.68798,0
2006-01-28,3.65275,3.65275,0
2006-01-29,3.63437,3.63437,0
2006-01-30,3.62417,3.62417,0
2006-01-31,3.6048,3.6048,0
2006-02-01,3.56814,3.56814,0
2006-02-02,3.55233,3.55233,0
2006-02-03,3.54447,3.54447,0
2006-02-04,3.52805,3.52805,0
2006-02-05,3.52216,3.52216,0
2006-02-06,3.50961,3.50961,0
2006-02-07,3.47402,3.47402,0
2006-02-08,3.45165,3.45165,0
2006-02-09,3.3891,3.3891,0
2006-02-10,3.35725,3.35725,0
2006-02-11,3.31225,3.31225,0
2006-02-12,3.23962,3.23962,0
2006-02-13,3.22327,3.22327,0
2006-02-14,3.17695,3.17695,0
2006-02-15,3.13755,3.13755,0
2006-02-16,3.11451,3.11451,0
2006-02-17,3.13309,3.13309,0
2006-02-18,3.1039,3.1039,0
2006-02-19,3.08835,3.08835,0
2006-02-20,3.0363,3.0363,0
2006-02-21,3.01835,3.01835,0
2006-02-22,2.99394,2.99394,0
2006-02-23,3.01082,3.01082,0
2006-02-24,3.01038,3.01038,0
2006-02-25,2.99512,2.99512,0
2006-02-26,2.95025,2.95025,0
2006-02-27,2.89901,2.89901,0
2006-02-28,2.88334,2.88334,0
2006-03-01,2.82365,2.82365,0
2006-03-02,2.80223,2.80223,0
2006-03-03,2.76017,2.76017,0
2006-03-04,2.7241,2.7241,0
2006-03-05,2.70437,2.70437,0
2006-03-06,2.69257,2.69257,0
2006-03-07,2.69772,2.69772,0
2006-03-08,2.71003,2.71003,0
2006-03-09,2.66642,2.66642,0
2006-03-10,2.61472,2.61472,0
2006-03-11,2.63407,2.63407,0
2006-03-12,2.59922,2.59922,0
2006-03-13,2.62032,2.62032,0
2006-03-14,2.61251,2.61251,0
2006-03-15,2.57318,2.57318,0
2006-03-16,2.58688,2.58688,0
2006-03-17,2.58535,2.58535,0
2006-03-18,2.63202,2.63202,0
2006-03-19,2.60478,2.60478,0
2006-03-20,2.60388,2.60388,0
2006-03-21,2.68775,2.68775,0
2006-03-22,2.68028,2.68028,0
2006-03-23,2.70268,2.70268,0
2006-03-24,2.74247,2.74247,0
2006-03-25,2.80502,2.80502,0
2006-03-26,2.85476,2.85476,0
2006-03-27,2.91241,2.91241,0
2006-03-28,2.97611,2.97611,0
2006-03-29,3.01663,3.01663,0
2006-03-30,3.05827,3.05827,0
2006-03-31,3.11447,3.11447,0
2006-04-01,3.23113,3.23113,0
2006-04-02,3.31405,3.31405,0
2006-04-03,3.33184,3.33184,0
2006-04-04,3.37564,3.37564,0
2006-04-05,3.44043,3.44043,0
2006-04-06,3.50283,3.50283,0
2006-04-07,3.57374,3.57374,0
2006-04-08,3.66954,3.66954,0
2006-04-09,3.78016,3.78016,0
2006-04-10,3.8627,3.8627,0
2006-04-11,3.86075,3.86075,0
2006-04-12,3.92145,3.92145,0
2006-04-13,3.99122,3.99122,0
2006-04-14,4.06482,4.06482,0
2006-04-15,4.11033,4.11033,0
2006-04-16,4.20327,4.20327,0
2006-04-17,4.31053,4.31053,0
2006-04-18,4.44559,4.44559,0
2006-04-19,4.60904,4.4442,0
2006-04-20,4.87775,4.44411,0
2006-04-21,5.03795,4.44313,0
2006-04-22,5.28547,4.44308,0
2006-04-23,5.41662,4.44195,0
2006-04-24,5.38504,4.43322,0
2006-04-25,5.31754,4.42814,0
2006-04-26,5.36916,4.42841,0
2006-04-27,5.43252,4.42875,0
2006-04-28,5.50089,4.42928,0
2006-04-29,5.61687,4.42987,0
2006-04-30,5.73492,4.43023,0
2006-05-01,5.83736,4.43035,0
2006-05-02,5.99865,4.4305,0
2006-05-03,6.19851,4.4306,0
2006-05-04,6.35408,4.43068,0
2006-05-05,6.4476,4.43091,0
2006-05-06,6.59294,4.43124,0
2006-05-07,6.74526,4.43159,0
2006-05-08,6.88398,4.4321,0
2006-05-09,7.08187,4.4327,0
2006-05-10,7.28325,4.4334,0
2006-05-11,7.45751,4.43444,0
2006-05-12,7.62661,4.43563,0
2006-05-13,7.77245,4.43634,0
2006-05-14,7.98327,4.43697,0
2006-05-15,8.21464,4.43772,0
2006-05-16,8.45162,4.43846,0
2006-05-17,8.70708,4.43918,0
2006-05-18,8.92953,4.43977,0
2006-05-19,9.07585,4.44065,0
2006-05-20,9.27622,4.442,0
2006-05-21,9.46256,4.44286,0
2006-05-22,9.41805,4.44556,0
2006-05-23,9.74216,4.44833,0
2006-05-24,9.84276,4.45032,0
2006-05-25,9.98531,4.45201,0
2006-05-26,10.2538,4.45327,0
2006-05-27,10.4657,4.454,0
2006-05-28,10.7253,4.4547,0
2006-05-29,10.9955,4.45544,0
2006-05-30,11.2319,4.45632,0
2006-05-31,11.4472,4.45742,0
2006-06-01,11.6777,4.45886,0
2006-06-02,11.983,4.4615,0
2006-06-03,12.4728,4.46403,0
2006-06-04,12.806,4.46596,0
2006-06-05,12.9576,4.46723,0
2006-06-06,13.0367,4.46855,0
2006-06-07,13.1825,4.47038,0
2006-06-08,13.2939,4.47211,0
2006-06-09,14.1394,4.47252,0
2006-06-10,14.3258,4.47307,0
2006-06-11,14.4978,4.47358,0
2006-06-12,14.6401,4.47507,0
2006-06-13,14.4234,4.47162,0
2006-06-14,14.4483,4.4646,0
2006-06-15,14.6492,4.46583,0
2006-06-16,14.8552,4.46888,0
2006-06-17,15.009,4.47142,0
2006-06-18,15.1754,4.4741,0
2006-06-19,15.2884,4.47714,0
2006-06-20,15.4462,4.48077,0
2006-06-21,15.7038,4.48281,0
2006-06-22,15.8147,4.4868,0
2006-06-23,16.119,4.48992,0
2006-06-24,16.102,4.49213,0
2006-06-25,16.0757,4.49382,0
2006-06-26,16.2682,4.49749,0
2006-06-27,16.5045,4.50024,0
2006-06-28,16.6615,4.50352,0
2006-06-29,16.7267,4.50588,0
2006-06-30,16.9445,4.5091,0
2006-07-01,17.1293,4.51218,0
2006-07-02,17.3613,4.51482,0
2006-07-03,17.4783,4.51925,0
2006-07-04,17.5787,4.52305,0
2006-07-05,17.5323,4.52827,0
2006-07-06,17.6773,4.53463,0
2006-07-07,17.8001,4.54109,0
2006-07-08,17.9327,4.54778,0
2006-07-09,18.0488,4.5534,0
2006-07-10,18.0256,4.55895,0
2006-07-11,17.9699,4.56524,0
2006-07-12,18.0739,4.57403,0
2006-07-13,18.2344,4.58261,0
2006-07-14,18.3846,4.59093,0
2006-07-15,18.4409,4.60025,0
2006-07-16,18.2802,4.61524,0
2006-07-17,18.1583,4.62786,0
2006-07-18,18.0642,4.63988,0
2006-07-19,17.9509,4.65424,0
2006-07-20,18.0466,4.66629,0
2006-07-21,17.9004,4.68332,0
2006-07-22,18.0404,4.69216,0
2006-07-23,18.116,4.69909,0
2006-07-24,18.304,4.70397,0
2006-07-25,18.547,4.70677,0
2006-07-26,18.6504,4.71515,0
2006-07-27,18.7944,4.72844,0
2006-07-28,18.9876,4.73907,0
2006-07-29,19.088,4.75322,0
2006-07-30,19.1073,4.76928,0
2006-07-31,18.8605,4.79627,0
2006-08-01,18.6159,4.82404,0
2006-08-02,18.4785,4.84617,0
2006-08-03,18.5609,4.86128,0
2006-08-04,18.5821,4.88013,0
2006-08-05,18.4484,4.90357,0
2006-08-06,18.3263,4.92683,0
2006-08-07,18.1981,4.95036,0
2006-08-08,18.2254,4.96844,0
2006-08-09,18.4127,4.98238,0
2006-08-10,18.5585,4.994,0
2006-08-11,18.7262,5.00389,0
2006-08-12,18.8886,5.01288,0
2006-08-13,18.9327,5.02635,0
2006-08-14,18.9743,5.04313,0
2006-08-15,18.9143,5.07148,0
2006-08-16,19.0572,5.08698,0
2006-08-17,19.0938,5.11024,0
2006-08-18,19.1254,5.13597,0
2006-08-19,18.9059,5.17207,0
2006-08-20,19.1977,5.19196,0
2006-08-21,19.2722,5.20943,0
2006-08-22,19.1375,5.23868,0
2006-08-23,18.9793,5.27081,0
2006-08-24,18.7882,5.30593,0
2006-08-25,18.5703,5.34352,0
2006-08-26,18.4904,5.37032,0
2006-08-27,18.25,5.40812,0
2006-08-28,18.0111,5.44751,0
2006-08-29,18.0688,5.4723,0
2006-08-30,18.2052,5.48696,0
2006-08-31,18.2279,5.50954,0
2006-09-01,18.1764,5.53601,0
2006-09-02,18.2208,5.5594,0
2006-09-03,18.3504,5.57835,0
2006-09-04,18.126,5.6139,0
2006-09-05,17.9186,5.65085,0
2006-09-06,18.0176,5.67271,0
2006-09-07,18.042,5.69304,0
2006-09-08,17.8872,5.72529,0
2006-09-09,18.0599,5.74945,0
2006-09-10,18.1654,5.77317,0
2006-09-11,18.2185,5.79658,0
2006-09-12,18.3545,5.81591,0
2006-09-13,18.1427,5.84939,0
2006-09-14,17.8871,5.88589,0
2006-09-15,17.5043,5.92477,0
2006-09-16,17.3646,5.9506,0
2006-09-17,17.2174,5.9773,0
2006-09-18,17.046,6.00544,0
2006-09-19,17.2613,6.02628,0
2006-09-20,17.0434,6.0559,0
2006-09-21,16.829,6.08451,0
2006-09-22,16.6576,6.1108,0
2006-09-23,16.508,6.13583,0
2006-09-24,16.5992,6.15666,0
2006-09-25,16.4009,6.18296,0
2006-09-26,15.9524,6.21856,0
2006-09-27,16.0416,6.23913,0
2006-09-28,15.9204,6.25858,0
2006-09-29,15.8152,6.27749,0
2006-09-30,15.6619,6.29893,0
2006-10-01,15.4206,6.32564,0
2006-10-02,15.2298,6.34971,0
2006-10-03,15.0891,6.37111,0
2006-10-04,14.9763,6.39224,0
2006-10-05,14.9019,6.41297,0
2006-10-06,14.9473,6.43105,0
2006-10-07,15.0905,6.448,0
2006-10-08,14.8239,6.47212,0
2006-10-09,14.4834,6.49841,0
2006-10-10,14.0937,6.52465,0
2006-10-11,13.8133,6.54677,0
2006-10-12,13.5776,6.5678,0
2006-10-13,13.6327,6.58146,0
2006-10-14,13.7,6.59394,0
2006-10-15,13.6475,6.60475,0
2006-10-16,13.6719,6.61184,0
2006-10-17,13.7706,6.62083,0
2006-10-18,13.6724,6.63383,0
2006-10-19,13.5984,6.6453,0
2006-10-20,13.5505,6.65653,0
2006-10-21,13.3005,6.67562,0
2006-10-22,12.9741,6.69614,0
2006-10-23,12.845,6.71005,0
2006-10-24,12.7643,6.72095,0
2006-10-25,12.6667,6.73333,0
2006-10-26,12.4371,6.7505,0
2006-10-27,12.1404,6.77002,0
2006-10-28,11.8626,6.78855,0
2006-10-29,11.836,6.79888,0
2006-10-30,11.7456,6.81131,0
2006-10-31,11.4276,6.82934,0
2006-11-01,11.2186,6.84429,0
2006-11-02,10.9513,6.86031,0
2006-11-03,10.6799,6.87592,0
2006-11-04,10.3728,6.89254,0
2006-11-05,10.1319,6.90782,0
2006-11-06,9.9204,6.92222,0
2006-11-07,9.69785,6.93724,0
2006-11-08,9.5229,6.95077,0
2006-11-09,9.34801,6.96456,0
2006-11-10,9.18496,6.97875,0
2006-11-11,8.91652,6.99755,0
2006-11-12,8.79898,7.01271,0
2006-11-13,8.80373,7.02047,0
2006-11-14,8.77757,7.02743,0
2006-11-15,8.68495,7.04012,0
2006-11-16,8.54073,7.05779,0
2006-11-17,8.4789,7.07259,0
2006-11-18,8.40101,7.09164,0
2006-11-19,8.35207,7.11087,0
2006-11-20,8.21169,7.15086,0
2006-11-21,8.06137,8.06137,0
2006-11-22,7.91956,7.91956,0
2006-11-23,7.72461,7.72461,0
2006-11-24,7.55775,7.55775,0
2006-11-25,7.47273,7.47273,0
2006-11-26,7.41801,7.41801,0
2006-11-27,7.36742,7.36742,0
2006-11-28,7.29016,7.29016,0
2006-11-29,7.19359,7.19359,0
2006-11-30,7.06144,7.06144,0
2006-12-01,6.88243,6.88243,0
2006-12-02,6.72596,6.72596,0
2006-12-03,6.48688,6.48688,0
2006-12-04,6.2865,6.2865,0
2006-12-05,6.15085,6.15085,0
2006-12-06,6.06404,6.06404,0
2006-12-07,5.98153,5.98153,0
2006-12-08,5.88209,5.88209,0
2006-12-09,5.76714,5.76714,0
2006-12-10,5.69077,5.69077,0
2006-12-11,5.64026,5.64026,0
2006-12-12,5.61598,5.61598,0
2006-12-13,5.60128,5.60128,0
2006-12-14,5.53801,5.53801,0
2006-12-15,5.43486,5.43486,0
2006-12-16,5.27967,5.27967,0
2006-12-17,5.15483,5.15483,0
2006-12-18,5.06936,5.06936,0
2006-12-19,5.00047,5.00047,0
2006-12-20,4.94996,4.94996,0
2006-12-21,4.85883,4.85883,0
2006-12-22,4.76229,4.76229,0
2006-12-23,4.71991,4.71991,0
2006-12-24,4.74729,4.74729,0
2006-12-25,4.74095,4.74095,0
2006-12-26,4.69033,4.69033,0
2006-12-27,4.67558,4.67558,0
2006-12-28,4.65821,4.65821,0
2006-12-29,4.65028,4.65028,0
2006-12-30,4.63736,4.63736,0
2006-12-31,4.41838,4.41838,0
